"person_id","obs_id","sex","site","age_estimated","height_cm","weight_kg","obs_counts"
444399,"jcblg","f","SE_Ecuador",13.91,145.3,34,1
444400,"49e13","m","SE_Ecuador",14,132,35,1
444401,"by4s0","m","SE_Ecuador",13.18,136,35,1
444402,"r7g6m","m","SE_Ecuador",13.27,146,35,1
444403,"jhpxe","f","SE_Ecuador",13.86,144,37,1
444404,"kzo2k","m","SE_Ecuador",13.46,144,37,1
444405,"pleoi","f","SE_Ecuador",13.49,110,39,1
444406,"ugxd7","f","SE_Ecuador",13.31,142,39,1
444407,"wxaoy","m","SE_Ecuador",13.14,148,39,1
444408,"cgfv4","m","SE_Ecuador",13.98,141,40,1
444409,"pylva","f","SE_Ecuador",13.24,142,40,1
444410,"xg8q6","f","SE_Ecuador",13.44,142.5,40,1
444411,"7vc4n","m","SE_Ecuador",13.51,139,40.4,1
444412,"qtohd","m","SE_Ecuador",13.05,141,40.7,1
444413,"sq1h5","f","SE_Ecuador",13.67,150,42,1
444414,"q22xw","m","SE_Ecuador",13.08,150,42,1
444415,"mz6wd","m","SE_Ecuador",13.16,147,43,1
444416,"9y01z","f","SE_Ecuador",13.32,148.2,43.5,1
444417,"u1yza","m","SE_Ecuador",13.19,140,44,1
444418,"zplec","m","SE_Ecuador",13.46,150,44,1
444419,"oge8p","f","SE_Ecuador",13.39,143,45,1
444420,"tzc5o","f","SE_Ecuador",13.43,151,45,1
444421,"vp4rl","f","SE_Ecuador",13.44,145.2,45.5,1
444422,"ge21s","f","SE_Ecuador",13.13,152,49,1
444423,"ilyjv","m","SE_Ecuador",13.67,155,49,1
444424,"yo38e","f","SE_Ecuador",13.48,133,35,1
444425,"urcwb","f","SE_Ecuador",13.6,133,30.4,1
444426,"agluj","m","SE_Ecuador",13.7,135,33.6,1
444427,"jucrj","f","SE_Ecuador",14.33,136,30.5,1
444428,"coexh","m","SE_Ecuador",14.52,137,34,1
444429,"1j2w0","m","SE_Ecuador",14.76,145,39,1
444430,"kijjt","f","SE_Ecuador",14.08,151,40,1
444431,"gz77e","m","SE_Ecuador",14.48,135,40.9,1
444432,"my6tj","f","SE_Ecuador",14.81,NA,41.5,1
444433,"f5h8w","f","SE_Ecuador",14.09,140,43.5,1
444434,"8rpkk","f","SE_Ecuador",14.65,142.5,44,1
444435,"moqh0","m","SE_Ecuador",14.68,146,44,1
444436,"ne631","m","SE_Ecuador",14.89,139,44.05,1
444437,"e9h2e","m","SE_Ecuador",14.7,142,44.08,1
444438,"ee68r","m","SE_Ecuador",14.81,150,45,1
444439,"ceeuk","m","SE_Ecuador",14.14,155,45,1
444440,"5pw0v","m","SE_Ecuador",14.78,152,46,1
444441,"ghhxe","f","SE_Ecuador",14.02,147,47.04,1
444442,"yrz6q","m","SE_Ecuador",14.81,154,48,1
444443,"7ueyi","f","SE_Ecuador",14.74,143.5,49.5,1
444444,"rfuz3","m","SE_Ecuador",14.43,161,50,1
444445,"9nfbg","f","SE_Ecuador",14.29,134.2,51.2,1
444446,"ny5zb","f","SE_Ecuador",15.72,140,36.6,1
444447,"zok22","m","SE_Ecuador",15.05,152,42,1
444448,"z17y3","m","SE_Ecuador",15.41,149,43,1
444449,"r6hhj","f","SE_Ecuador",15.7,151,44,1
444450,"nz2oi","m","SE_Ecuador",15.38,155,48,1
444451,"tjfln","m","SE_Ecuador",15.82,148,49.9,1
444452,"xij5q","f","SE_Ecuador",15.66,NA,50,1
444453,"yhf47","f","SE_Ecuador",15.81,157,54,1
444454,"nnwzm","m","SE_Ecuador",15.36,157.5,54.8,1
444455,"xbxsv","m","SE_Ecuador",15.71,159.5,55.8,1
444456,"y4knb","m","SE_Ecuador",15.5,159,74,1
444457,"be783","f","SE_Ecuador",16.7,136,39,1
444458,"thvy6","m","SE_Ecuador",16.87,145,40,1
444459,"d9rhh","m","SE_Ecuador",16.32,154,48.06,1
444460,"c1jh7","m","SE_Ecuador",17.37,138.6,41.8,1
444461,"kacgz","f","SE_Ecuador",21.41,139,52,1
444462,"9rxqo","f","SE_Ecuador",25.2,151.3,56,1
522590,"b8xn6","f","SE_Ecuador",0.17,NA,7,6
522590,"tisjj","f","SE_Ecuador",1.5,NA,8,6
522590,"uwv4r","f","SE_Ecuador",1.76,NA,10,6
522590,"ivdk6","f","SE_Ecuador",2.01,NA,10,6
522590,"cpb1s","f","SE_Ecuador",4.28,NA,16,6
522590,"2oiat","f","SE_Ecuador",5.31,NA,15,6
522597,"qb8n6","f","SE_Ecuador",2.32,89,12,2
522597,"d41tx","f","SE_Ecuador",8.16,124,27,2
522607,"bm5il","m","SE_Ecuador",11.8,128,32,1
522608,"lnypz","f","SE_Ecuador",9.89,126,28,1
522610,"of429","m","SE_Ecuador",1.06,73,10,10
522610,"dgtqq","m","SE_Ecuador",1.67,NA,11,10
522610,"kficg","m","SE_Ecuador",1.68,NA,11,10
522610,"r3z6q","m","SE_Ecuador",2.61,NA,11,10
522610,"8qzlm","m","SE_Ecuador",2.69,NA,12,10
522610,"gw5b2","m","SE_Ecuador",2.79,NA,12,10
522610,"i7rqw","m","SE_Ecuador",2.86,NA,12,10
522610,"pf7cf","m","SE_Ecuador",3.19,NA,12,10
522610,"u0gaq","m","SE_Ecuador",3.61,NA,13,10
522610,"xlub7","m","SE_Ecuador",5.1,NA,16,10
522613,"c8dgn","f","SE_Ecuador",0.18,67,6,2
522613,"qv7cd","f","SE_Ecuador",0.72,67,6,2
522622,"mvrut","f","SE_Ecuador",6.02,105,18,3
522622,"sjfkh","f","SE_Ecuador",12.4,136,34,3
522622,"t2bar","f","SE_Ecuador",12.44,136,35,3
522680,"9a06l","f","SE_Ecuador",27.04,NA,63,3
522680,"4kcfz","f","SE_Ecuador",27.21,NA,62,3
522680,"yqzez","f","SE_Ecuador",27.25,NA,61,3
522681,"diyhb","m","SE_Ecuador",2.37,NA,13,2
522681,"t2kfp","m","SE_Ecuador",4.54,NA,17,2
522682,"lrqi1","f","SE_Ecuador",20.59,NA,45.45,1
522683,"oinok","f","SE_Ecuador",3.03,NA,10,1
522684,"cucoe","m","SE_Ecuador",3.42,NA,14,1
522690,"7chvb","f","SE_Ecuador",2.44,NA,12,2
522690,"mmf9z","f","SE_Ecuador",2.83,90,13,2
522694,"63u4p","f","SE_Ecuador",4.93,NA,13,1
522701,"baf19","f","SE_Ecuador",14.1,NA,45,3
522701,"wa7w8","f","SE_Ecuador",17.52,NA,42,3
522701,"9jwdr","f","SE_Ecuador",17.98,NA,44,3
522703,"6dqoo","m","SE_Ecuador",1.89,NA,9,8
522703,"g5i0u","m","SE_Ecuador",2.02,NA,8,8
522703,"mvlsh","m","SE_Ecuador",2.96,NA,9,8
522703,"27akb","m","SE_Ecuador",3.88,NA,12,8
522703,"xi8dp","m","SE_Ecuador",4.62,NA,13,8
522703,"2f0ga","m","SE_Ecuador",4.73,NA,13,8
522703,"g2iwq","m","SE_Ecuador",5.05,NA,13,8
522703,"kdzeh","m","SE_Ecuador",5.24,NA,14,8
522705,"kujux","f","SE_Ecuador",0.11,NA,5,1
522707,"sfblj","m","SE_Ecuador",26.81,NA,59.09,1
522714,"uvreh","m","SE_Ecuador",11.19,123,27,1
522718,"rerbk","m","SE_Ecuador",0.63,66,7,6
522718,"kgs4b","m","SE_Ecuador",1.31,NA,8,6
522718,"5bnrr","m","SE_Ecuador",1.86,NA,9,6
522718,"gts49","m","SE_Ecuador",2.67,NA,11,6
522718,"n3v19","m","SE_Ecuador",3.65,NA,13,6
522718,"a1tg6","m","SE_Ecuador",5.52,NA,15,6
522722,"mli2a","f","SE_Ecuador",0.41,NA,7,7
522722,"noiif","f","SE_Ecuador",1.82,NA,10,7
522722,"6dq72","f","SE_Ecuador",2.05,NA,11,7
522722,"37xy3","f","SE_Ecuador",2.15,NA,11,7
522722,"rrzt9","f","SE_Ecuador",4.26,NA,15,7
522722,"om7kf","f","SE_Ecuador",4.6,NA,15,7
522722,"cag9y","f","SE_Ecuador",5.6,NA,16,7
522724,"qu1pa","f","SE_Ecuador",0.51,NA,7,3
522724,"if2rw","f","SE_Ecuador",0.53,NA,7,3
522724,"uz2mh","f","SE_Ecuador",2.34,NA,11,3
522725,"0pdo3","m","SE_Ecuador",0.75,NA,10,1
522729,"kizcw","m","SE_Ecuador",0.25,NA,3,2
522729,"n1zda","m","SE_Ecuador",0.43,NA,4,2
522733,"lfsdr","m","SE_Ecuador",7.16,NA,20,3
522733,"2yb3v","m","SE_Ecuador",10.69,NA,25,3
522733,"w7ihd","m","SE_Ecuador",10.71,NA,29,3
522742,"at2ia","m","SE_Ecuador",7.32,NA,20,3
522742,"zxa4h","m","SE_Ecuador",8.29,NA,25,3
522742,"k18ar","m","SE_Ecuador",8.59,NA,25,3
522751,"kap1x","m","SE_Ecuador",0.22,NA,6,1
522754,"sukee","m","SE_Ecuador",0.76,NA,7,1
522774,"l42po","f","SE_Ecuador",16.82,NA,47,4
522774,"dqxhk","f","SE_Ecuador",18.72,NA,51,4
522774,"0p6ei","f","SE_Ecuador",19.05,NA,49,4
522774,"sw6h5","f","SE_Ecuador",19.11,NA,51,4
522775,"q1pse","f","SE_Ecuador",0.13,NA,5,3
522775,"21l3b","f","SE_Ecuador",0.64,NA,7,3
522775,"xhjxd","f","SE_Ecuador",3.54,NA,14,3
522781,"r5lp6","f","SE_Ecuador",1.29,NA,8,1
522785,"ngfsz","f","SE_Ecuador",1.19,NA,7,16
522785,"xt03v","f","SE_Ecuador",1.68,NA,9,16
522785,"34jca","f","SE_Ecuador",1.8,NA,11,16
522785,"k796v","f","SE_Ecuador",1.9,NA,9,16
522785,"awkdi","f","SE_Ecuador",2.78,NA,11,16
522785,"z7flr","f","SE_Ecuador",2.95,NA,11,16
522785,"3o4zj","f","SE_Ecuador",3.16,NA,11,16
522785,"vfcx5","f","SE_Ecuador",3.49,NA,12,16
522785,"ezpwe","f","SE_Ecuador",3.85,NA,12,16
522785,"tilld","f","SE_Ecuador",4.21,NA,13,16
522785,"mrtxc","f","SE_Ecuador",4.4,NA,14,16
522785,"yjgah","f","SE_Ecuador",4.47,NA,13,16
522785,"hk98f","f","SE_Ecuador",4.66,94,14,16
522785,"0by93","f","SE_Ecuador",4.94,NA,14,16
522785,"i4l40","f","SE_Ecuador",5.1,102,15,16
522785,"ml5l5","f","SE_Ecuador",5.4,103,16,16
522787,"hi8sz","f","SE_Ecuador",0.23,NA,4,13
522787,"w9xko","f","SE_Ecuador",0.28,NA,4,13
522787,"3b59b","f","SE_Ecuador",0.33,NA,4,13
522787,"4wji0","f","SE_Ecuador",0.38,NA,4,13
522787,"5mh2v","f","SE_Ecuador",0.46,NA,4,13
522787,"3cmpn","f","SE_Ecuador",0.57,NA,5,13
522787,"ac7by","f","SE_Ecuador",0.65,NA,6,13
522787,"bnn9r","f","SE_Ecuador",0.74,NA,6,13
522787,"4o0da","f","SE_Ecuador",0.76,NA,6,13
522787,"119i8","f","SE_Ecuador",0.97,NA,6,13
522787,"bgcvq","f","SE_Ecuador",1.02,NA,6,13
522787,"u4hzl","f","SE_Ecuador",1.09,NA,5,13
522787,"ircek","f","SE_Ecuador",1.22,NA,6,13
522789,"qe7o6","f","SE_Ecuador",0.6,NA,7,4
522789,"7g018","f","SE_Ecuador",0.68,NA,8,4
522789,"uezog","f","SE_Ecuador",0.92,NA,7,4
522789,"3e8r4","f","SE_Ecuador",0.94,NA,7,4
522797,"9e5ei","f","SE_Ecuador",14.23,NA,48,4
522797,"xpxhs","f","SE_Ecuador",14.95,NA,42,4
522797,"3lv5k","f","SE_Ecuador",17.49,NA,47.5,4
522797,"0es2p","f","SE_Ecuador",18.2,150,49,4
522799,"mclgw","f","SE_Ecuador",0.62,NA,9,12
522799,"wdbzd","f","SE_Ecuador",1.35,NA,8,12
522799,"xkkfy","f","SE_Ecuador",1.46,NA,9,12
522799,"h8h78","f","SE_Ecuador",1.47,NA,9,12
522799,"8nnzl","f","SE_Ecuador",1.53,NA,9,12
522799,"ry8u6","f","SE_Ecuador",2.09,NA,9,12
522799,"5insu","f","SE_Ecuador",2.21,NA,10,12
522799,"a346v","f","SE_Ecuador",3.36,NA,10,12
522799,"98dgc","f","SE_Ecuador",3.39,NA,10,12
522799,"1vxm8","f","SE_Ecuador",3.53,NA,12,12
522799,"g2yx8","f","SE_Ecuador",4.72,98,12,12
522799,"zlhwf","f","SE_Ecuador",4.78,99,12,12
522800,"unfmq","f","SE_Ecuador",0.66,NA,7,4
522800,"pbw3z","f","SE_Ecuador",2.93,NA,12,4
522800,"6omew","f","SE_Ecuador",3.07,NA,12,4
522800,"wnn3j","f","SE_Ecuador",4.14,NA,14,4
522801,"4ob1s","m","SE_Ecuador",0.61,NA,9,3
522801,"3n4lh","m","SE_Ecuador",1.08,NA,10,3
522801,"bd4uk","m","SE_Ecuador",1.31,NA,10,3
522810,"fxzws","f","SE_Ecuador",12.08,123,28,3
522810,"6xycl","f","SE_Ecuador",12.77,NA,29,3
522810,"hjllg","f","SE_Ecuador",13.46,NA,35,3
522811,"b6pb8","m","SE_Ecuador",2.18,NA,9,2
522811,"el4z1","m","SE_Ecuador",2.47,NA,10,2
522814,"s3i5e","m","SE_Ecuador",0.01,NA,3,9
522814,"f9bqe","m","SE_Ecuador",0.44,NA,8,9
522814,"temmz","m","SE_Ecuador",0.68,NA,8,9
522814,"7dvqx","m","SE_Ecuador",0.82,NA,8,9
522814,"swxpm","m","SE_Ecuador",0.89,NA,8,9
522814,"rxewo","m","SE_Ecuador",1.03,NA,8,9
522814,"j6etl","m","SE_Ecuador",1.33,NA,9,9
522814,"amndu","m","SE_Ecuador",1.4,NA,9,9
522814,"fgc5n","m","SE_Ecuador",3.03,NA,12,9
522816,"ajaev","m","SE_Ecuador",0.52,NA,6,15
522816,"pcx73","m","SE_Ecuador",0.56,NA,6,15
522816,"e0tmy","m","SE_Ecuador",0.71,NA,5,15
522816,"edpr8","m","SE_Ecuador",0.88,NA,6,15
522816,"3tuyp","m","SE_Ecuador",0.91,NA,6,15
522816,"93ak8","m","SE_Ecuador",1.32,NA,7,15
522816,"tlt48","m","SE_Ecuador",1.94,NA,8,15
522816,"zizgn","m","SE_Ecuador",2.05,NA,9,15
522816,"ybelk","m","SE_Ecuador",2.16,NA,9,15
522816,"55chi","m","SE_Ecuador",2.45,NA,9,15
522816,"sd73q","m","SE_Ecuador",3.08,NA,10,15
522816,"ozsel","m","SE_Ecuador",3.18,NA,11,15
522816,"8l0qq","m","SE_Ecuador",3.66,NA,12,15
522816,"kzbug","m","SE_Ecuador",4.27,NA,14,15
522816,"pfxmp","m","SE_Ecuador",4.8,90,15,15
522820,"om66t","m","SE_Ecuador",1.43,NA,10,7
522820,"k4d2x","m","SE_Ecuador",1.48,NA,10,7
522820,"fw0sf","m","SE_Ecuador",1.51,NA,9,7
522820,"b4btc","m","SE_Ecuador",1.85,NA,11,7
522820,"ztwp6","m","SE_Ecuador",2.79,NA,11,7
522820,"eja1a","m","SE_Ecuador",3.75,NA,13,7
522820,"fn4xu","m","SE_Ecuador",4.65,NA,14,7
522822,"445vx","m","SE_Ecuador",0.41,NA,6,11
522822,"b9r7c","m","SE_Ecuador",0.44,NA,6,11
522822,"kdv4r","m","SE_Ecuador",0.83,NA,6,11
522822,"1fcrf","m","SE_Ecuador",1.71,NA,9,11
522822,"7bckx","m","SE_Ecuador",1.79,NA,9,11
522822,"ai3jc","m","SE_Ecuador",1.97,NA,9,11
522822,"9yjqp","m","SE_Ecuador",2.61,NA,10,11
522822,"4by89","m","SE_Ecuador",2.78,NA,10,11
522822,"ijici","m","SE_Ecuador",4.04,NA,13,11
522822,"oc0el","m","SE_Ecuador",4.44,NA,13.5,11
522822,"qrrci","m","SE_Ecuador",4.56,NA,14,11
522827,"jjpzj","f","SE_Ecuador",2.85,NA,12,1
522828,"yi6z3","m","SE_Ecuador",0.41,NA,7,13
522828,"x86fh","m","SE_Ecuador",0.79,NA,7,13
522828,"3995g","m","SE_Ecuador",0.83,NA,8,13
522828,"nihhj","m","SE_Ecuador",0.93,NA,8,13
522828,"9x3i5","m","SE_Ecuador",1.09,NA,10,13
522828,"54dgz","m","SE_Ecuador",1.43,NA,10,13
522828,"fdxvx","m","SE_Ecuador",1.68,NA,10.5,13
522828,"qjqw2","m","SE_Ecuador",1.76,NA,11,13
522828,"g6bmy","m","SE_Ecuador",2.31,NA,10,13
522828,"umrn4","m","SE_Ecuador",3.44,NA,14,13
522828,"nxbgh","m","SE_Ecuador",4.05,NA,16,13
522828,"6f6br","m","SE_Ecuador",4.51,NA,15,13
522828,"pgdr1","m","SE_Ecuador",4.63,99,16,13
522830,"vkj2y","f","SE_Ecuador",15.41,140,45,3
522830,"zfcxn","f","SE_Ecuador",17.06,140,46,3
522830,"bsuzb","f","SE_Ecuador",17.5,140,52,3
522832,"0jcgq","f","SE_Ecuador",0.61,NA,7,1
522833,"fh9sx","m","SE_Ecuador",0.42,NA,5,12
522833,"u3p8q","m","SE_Ecuador",0.8,NA,6,12
522833,"s1j88","m","SE_Ecuador",0.84,NA,7,12
522833,"ni2x5","m","SE_Ecuador",1.68,NA,10,12
522833,"ctmzn","m","SE_Ecuador",1.8,NA,8.5,12
522833,"9vgkk","m","SE_Ecuador",1.92,NA,9,12
522833,"qe6wp","m","SE_Ecuador",2.18,NA,10,12
522833,"44t69","m","SE_Ecuador",2.68,NA,11,12
522833,"w6iqn","m","SE_Ecuador",2.76,NA,11,12
522833,"jl4wq","m","SE_Ecuador",2.84,NA,11,12
522833,"3oena","m","SE_Ecuador",2.97,NA,12,12
522833,"ok8jp","m","SE_Ecuador",3.05,NA,11,12
522840,"fkzf1","f","SE_Ecuador",17,NA,52,2
522840,"cjdjs","f","SE_Ecuador",17.21,NA,49,2
522841,"bj45a","m","SE_Ecuador",9.34,NA,16,2
522841,"bz53u","m","SE_Ecuador",9.49,NA,16,2
522844,"l0lvq","m","SE_Ecuador",2.02,NA,12,1
522848,"9z6y3","f","SE_Ecuador",3.96,87,14,2
522848,"ni7fj","f","SE_Ecuador",4.61,NA,16,2
522851,"0o5ae","m","SE_Ecuador",9.52,NA,22,2
522851,"5zzg9","m","SE_Ecuador",10.8,NA,26,2
522854,"6yzi7","f","SE_Ecuador",4.48,NA,16,4
522854,"p5kuo","f","SE_Ecuador",5.1,NA,16,4
522854,"ectvu","f","SE_Ecuador",5.17,NA,17,4
522854,"pja89","f","SE_Ecuador",5.29,NA,16,4
522855,"ni8ir","f","SE_Ecuador",17.35,NA,53,1
522861,"rj5zh","f","SE_Ecuador",0.71,NA,9,2
522861,"dzxh1","f","SE_Ecuador",1.26,NA,8,2
522862,"8fj0q","m","SE_Ecuador",0.67,NA,6,2
522862,"cq8ls","m","SE_Ecuador",1.68,NA,8,2
522864,"vaogc","f","SE_Ecuador",0.23,NA,6,25
522864,"7fwhm","f","SE_Ecuador",0.27,NA,6,25
522864,"i07fg","f","SE_Ecuador",0.35,NA,7,25
522864,"uyp4o","f","SE_Ecuador",0.45,NA,8,25
522864,"vlkjy","f","SE_Ecuador",0.64,NA,6,25
522864,"2cint","f","SE_Ecuador",1.14,NA,7,25
522864,"hwr3w","f","SE_Ecuador",1.28,NA,9,25
522864,"ew04m","f","SE_Ecuador",1.33,NA,9,25
522864,"onp20","f","SE_Ecuador",1.5,NA,8,25
522864,"b8lpb","f","SE_Ecuador",1.56,NA,8,25
522864,"mwe2k","f","SE_Ecuador",1.71,NA,9,25
522864,"r5jtc","f","SE_Ecuador",2.11,NA,11,25
522864,"gn171","f","SE_Ecuador",2.41,NA,11,25
522864,"sc6cu","f","SE_Ecuador",2.52,79,12,25
522864,"do4zq","f","SE_Ecuador",2.76,80,13,25
522864,"fej7e","f","SE_Ecuador",2.95,NA,13,25
522864,"eozj3","f","SE_Ecuador",3.02,NA,13,25
522864,"qpgqq","f","SE_Ecuador",3.15,NA,14,25
522864,"ifb1j","f","SE_Ecuador",3.21,NA,14.5,25
522864,"ziri2","f","SE_Ecuador",3.49,NA,15,25
522864,"48d3h","f","SE_Ecuador",3.62,NA,16,25
522864,"1bn1u","f","SE_Ecuador",3.65,NA,15,25
522864,"9s8qt","f","SE_Ecuador",3.95,95,16,25
522864,"14vou","f","SE_Ecuador",4.04,96,16,25
522864,"xmkwu","f","SE_Ecuador",4.05,96,16,25
522865,"c9cex","f","SE_Ecuador",23.98,NA,54,9
522865,"dl39h","f","SE_Ecuador",24.06,NA,55,9
522865,"h8tpe","f","SE_Ecuador",24.16,NA,54,9
522865,"dukt6","f","SE_Ecuador",25.42,NA,64,9
522865,"a9pt3","f","SE_Ecuador",26.66,NA,51,9
522865,"1y99f","f","SE_Ecuador",27.33,NA,60,9
522865,"1h44x","f","SE_Ecuador",27.49,NA,60.4,9
522865,"4xx6h","f","SE_Ecuador",27.72,NA,64,9
522865,"gzb04","f","SE_Ecuador",27.76,NA,55,9
522869,"7b0q0","m","SE_Ecuador",3.36,NA,13,6
522869,"jjnu8","m","SE_Ecuador",3.47,NA,13,6
522869,"g6lau","m","SE_Ecuador",3.57,NA,13,6
522869,"f9nok","m","SE_Ecuador",4.24,NA,14,6
522869,"n3qju","m","SE_Ecuador",4.62,NA,15,6
522869,"3pa5g","m","SE_Ecuador",4.65,NA,15,6
522870,"xp8n6","m","SE_Ecuador",0.07,NA,5,18
522870,"cvhtb","m","SE_Ecuador",0.22,NA,5,18
522870,"diopu","m","SE_Ecuador",0.29,NA,6,18
522870,"fw4xj","m","SE_Ecuador",0.33,NA,7,18
522870,"uaee9","m","SE_Ecuador",0.67,NA,9,18
522870,"yz32i","m","SE_Ecuador",0.97,NA,9,18
522870,"j48qk","m","SE_Ecuador",1.15,NA,8,18
522870,"x3lur","m","SE_Ecuador",1.5,NA,9,18
522870,"1ep1g","m","SE_Ecuador",1.96,NA,10,18
522870,"j6o0h","m","SE_Ecuador",2.15,NA,10,18
522870,"38b3w","m","SE_Ecuador",2.23,NA,10,18
522870,"anhan","m","SE_Ecuador",2.48,NA,13,18
522870,"rpsp2","m","SE_Ecuador",2.75,NA,9,18
522870,"xbdpy","m","SE_Ecuador",2.76,NA,9,18
522870,"igpx1","m","SE_Ecuador",2.77,NA,10,18
522870,"ursxb","m","SE_Ecuador",3.02,NA,13,18
522870,"w20iw","m","SE_Ecuador",3.46,95,13,18
522870,"gt65o","m","SE_Ecuador",3.55,97,14,18
522872,"qrrwi","m","SE_Ecuador",1.09,NA,8,1
522874,"qi4od","m","SE_Ecuador",10.12,NA,24,2
522874,"wk7wh","m","SE_Ecuador",13.26,131,25,2
522878,"y4f1s","m","SE_Ecuador",0.13,NA,5,7
522878,"yom6m","m","SE_Ecuador",0.48,NA,7,7
522878,"d9ek0","m","SE_Ecuador",2.72,NA,13,7
522878,"gtfjg","m","SE_Ecuador",3.43,95.5,14,7
522878,"r24ks","m","SE_Ecuador",3.92,97.5,16,7
522878,"xerjj","m","SE_Ecuador",3.98,98,16,7
522878,"3xay1","m","SE_Ecuador",4.04,99,16,7
522885,"s5wgd","f","SE_Ecuador",18.99,NA,64,2
522885,"ivy6r","f","SE_Ecuador",19.11,NA,63,2
522887,"lcdr2","f","SE_Ecuador",2.8,NA,12,2
522887,"re5br","f","SE_Ecuador",2.87,NA,12,2
522891,"veqcu","f","SE_Ecuador",0.27,NA,7,9
522891,"ya9rc","f","SE_Ecuador",0.46,NA,8,9
522891,"zburv","f","SE_Ecuador",1.07,NA,11,9
522891,"fgk9u","f","SE_Ecuador",1.13,NA,10,9
522891,"vnxm6","f","SE_Ecuador",1.38,NA,11,9
522891,"ps8kj","f","SE_Ecuador",1.61,NA,10.5,9
522891,"cvyfy","f","SE_Ecuador",2.14,NA,14,9
522891,"gpnfz","f","SE_Ecuador",3.89,107,17,9
522891,"duqak","f","SE_Ecuador",4.02,108,18,9
522897,"eobsz","m","SE_Ecuador",2.37,NA,9,1
522898,"5vm9r","m","SE_Ecuador",5.07,NA,17,1
522900,"d75y5","f","SE_Ecuador",0.11,NA,4,20
522900,"sxpk8","f","SE_Ecuador",0.16,NA,5,20
522900,"26op6","f","SE_Ecuador",0.25,NA,6,20
522900,"v8ev6","f","SE_Ecuador",0.83,NA,8,20
522900,"dwtox","f","SE_Ecuador",0.87,NA,8,20
522900,"x6hhi","f","SE_Ecuador",0.98,NA,8,20
522900,"eszjz","f","SE_Ecuador",1.09,NA,9,20
522900,"miy31","f","SE_Ecuador",1.2,NA,8,20
522900,"qtz7n","f","SE_Ecuador",1.31,NA,9,20
522900,"y2z1w","f","SE_Ecuador",1.36,NA,8,20
522900,"44gcb","f","SE_Ecuador",1.5,NA,8,20
522900,"063zt","f","SE_Ecuador",1.85,NA,9,20
522900,"qk23p","f","SE_Ecuador",2.03,NA,9,20
522900,"6o6j9","f","SE_Ecuador",2.13,NA,10,20
522900,"5xn7i","f","SE_Ecuador",2.4,NA,11,20
522900,"634e4","f","SE_Ecuador",2.49,NA,11,20
522900,"h9b22","f","SE_Ecuador",2.69,NA,14,20
522900,"ge37z","f","SE_Ecuador",3.11,90,13,20
522900,"farpo","f","SE_Ecuador",3.57,94,13,20
522900,"37lju","f","SE_Ecuador",3.75,95,13,20
522901,"fs5xj","f","SE_Ecuador",0.02,NA,4,16
522901,"31m69","f","SE_Ecuador",0.31,NA,6,16
522901,"ou053","f","SE_Ecuador",0.41,NA,6.5,16
522901,"szvgq","f","SE_Ecuador",0.81,NA,7,16
522901,"27b3q","f","SE_Ecuador",0.97,NA,7,16
522901,"ol6ok","f","SE_Ecuador",1.08,NA,8,16
522901,"5hudf","f","SE_Ecuador",1.49,NA,8,16
522901,"evwx9","f","SE_Ecuador",1.66,NA,9,16
522901,"6r4zn","f","SE_Ecuador",2.11,NA,9,16
522901,"4ne65","f","SE_Ecuador",2.26,NA,10,16
522901,"oz4iq","f","SE_Ecuador",2.5,NA,10,16
522901,"52rxl","f","SE_Ecuador",2.58,NA,12,16
522901,"s2d81","f","SE_Ecuador",2.64,NA,12,16
522901,"hel9h","f","SE_Ecuador",2.73,NA,11,16
522901,"ji64g","f","SE_Ecuador",2.81,NA,11,16
522901,"h1w52","f","SE_Ecuador",3.69,NA,13,16
522905,"ujkh6","m","SE_Ecuador",0.18,NA,4,15
522905,"djivr","m","SE_Ecuador",0.35,NA,7,15
522905,"su2tc","m","SE_Ecuador",0.8,NA,8,15
522905,"mcrsj","m","SE_Ecuador",0.82,NA,8,15
522905,"js9r0","m","SE_Ecuador",1.03,NA,8.5,15
522905,"mqkux","m","SE_Ecuador",1.13,NA,9,15
522905,"gu383","m","SE_Ecuador",1.19,NA,7.5,15
522905,"z0cl7","m","SE_Ecuador",1.42,NA,8,15
522905,"3l9lu","m","SE_Ecuador",1.85,NA,10,15
522905,"6gw45","m","SE_Ecuador",2.19,NA,10.5,15
522905,"ulzp7","m","SE_Ecuador",2.2,NA,10,15
522905,"02vrh","m","SE_Ecuador",2.36,NA,12,15
522905,"lg5jg","m","SE_Ecuador",2.54,NA,10,15
522905,"pryl3","m","SE_Ecuador",2.84,NA,10,15
522905,"0rgg6","m","SE_Ecuador",3.55,93,14,15
522908,"rvzc1","f","SE_Ecuador",14.43,NA,44,2
522908,"ahzg5","f","SE_Ecuador",16.81,NA,50,2
522909,"87y7i","f","SE_Ecuador",14.07,NA,41,2
522909,"myflf","f","SE_Ecuador",14.3,NA,44,2
522912,"ptprf","f","SE_Ecuador",16.24,NA,55,2
522912,"y3072","f","SE_Ecuador",19.76,145,48,2
522915,"s4s3o","f","SE_Ecuador",3.63,NA,12,1
522917,"98uzu","m","SE_Ecuador",11.67,NA,30,2
522917,"a505t","m","SE_Ecuador",11.96,NA,31,2
522918,"w00i0","m","SE_Ecuador",20.94,NA,58,1
522922,"r7t0m","f","SE_Ecuador",10.93,NA,27,1
